station_id,station_name_jp,station_name_en
1120922,松倉,Matsukura
1120923,小佐野,Kosano
1120924,釜石,Kamaishi
1121001,北上,Kitakami
1121002,柳原,Yanagihara
1121003,江釣子,Eduriko
1121004,藤根,Fujine
1121005,立川目,Tatekawame
1121006,横川目,Yokokawame
1121007,岩沢,Iwasawa
1121008,和賀仙人,Wakasennninn
1121009,ゆだ錦秋湖,Yudakinnshuuko
1121010,ほっとゆだ,Hottoyuda
1121011,ゆだ高原,Yudakougenn
1121012,黒沢,Kurosawa
1121013,小松川,Komatsukawa
1121014,平石,Hiraishi
1121015,相野々,Ainono
1121016,矢美津,Yabitsu
1121017,横手,Yokote
1121101,盛岡,Morioka
1121118,前潟,Maegata
1121102,大釜,Ookama
1121103,小岩井,Koiwai
1121104,雫石,Shizukuishi
1121105,春木場,Harukiba
1121106,赤渕,Akabuchi
1121107,田沢湖,Tazawako
1121108,刺巻,Sashimaki
1121109,神代,Jinndai
1121110,生田,Shoudenn
1121111,角館,Kakunodate
1121112,鶯野,Uguisuno
1121113,羽後長野,Ugonagano
1121114,鑓見内,Yariminai
1121115,羽後四ツ屋,Ugoyotsuya
1121116,北大曲,Kitaomagari
1121117,大曲,Omagari
1121201,好摩,Kouma
1121202,東大更,Higashioobuke
1121203,大更,Oobuke
1121204,平館,Tairadate
1121205,北森,Kitamori
1121206,松尾八幡平,Matsuohachimanntai
1121207,安比高原,Appikougenn
1121208,赤坂田,Akasakata
1121209,小屋の畑,Koyanohata
1121210,荒屋新町,Arayashinnmachi
1121211,横間,Yokoma
1121212,田山,Tayama
1121213,兄畑,Anihata
1121214,湯瀬温泉,Yuzeonnsenn
1121215,八幡平,Hachimanntai
1121216,陸中大里,Rikuchuuoosato
1121217,鹿角花輪,Kadunohanawa
1121218,柴平,Shibahira
1121219,十和田南,Towadaminami
1121220,末広,Suehiro
1121221,土深井,Dobukai
1121222,沢尻,Sawajiri
1121223,十二所,Juunisho
1121224,大滝温泉,Ootakionnsenn
1121225,扇田,Ougita
1121226,東大館,Higashioodate
1121227,大館,Oodate
1121301,盛岡,Morioka
1121302,上盛岡,Kamimorioka
1121303,山岸,Yamagishi
1121304,上米内,Kamiyonai
1121305,大志田,Ooshida
1121306,浅岸,Asagishi
1121307,区界,Kuzakai
1121308,松草,Matsukusa
1121309,平津戸,Hiratsuto
1121310,川内,Kawauchi
1121311,箱石,Hakoishi
1121312,陸中川井,Rikuchuukawai
1121313,腹帯,Haratai
1121314,茂市,Moichi
1121315,蟇目,Hikime
1121316,花原市,Kebaraichi
1121317,千徳,Senntoku
1121318,宮古,Miyako
1121319,磯鶏,Sokei
1121320,津軽石,Tsugaruishi
1121321,豊間根,Toyomane
1121322,陸中山田,Rikuchuuyamada
1121323,織笠,Orikasa
1121324,岩手船越,Iwatefunakoshi
1121325,浪板海岸,Namiitakaigann
1121326,吉里吉里,Kirikiri
1121327,大槌,Ootsuchi
1121328,鵜住居,Unosumai
1121329,両石,Ryouishi
1121330,釜石,Kamaishi
1121401,新津,Niitsu
1121402,京ケ瀬,Kyogase
1121403,水原,Suibara
1121404,神山,Kamiyama
1121405,月岡,Tsukioka
1121406,中浦,Nakaura
1121407,新発田,Shibata
1121408,加治,Kaji
1121409,金塚,Kanaduka
1121410,中条,Nakajou
1121411,平木田,Hirakida
1121412,坂町,Sakamachi
1121413,平林,Hirabayashi
1121414,岩船町,Iwafunemachi
1121415,村上,Murakami
1121416,間島,Majima
1121417,越後早川,Echigohayakawa
1121418,桑川,Kuwagawa
1121419,今川,Imagawa
1121420,越後寒川,Echigokanngawa
1121421,勝木,Gatsugi
1121422,府屋,Fuya
1121423,鼠ケ関,Nezugaseki
1121424,小岩川,Koiwagawa
1121425,あつみ温泉,Atsumionnsenn
1121426,五十川,Iragawa
1121427,小波渡,Kobato
1121428,三瀬,Sannze
1121429,羽前水沢,Uzennmizusawa
1121430,羽前大山,Uzennooyama
1121431,鶴岡,Tsuruoka
1121432,藤島,Fujishima
1121433,西袋,Nishibukuro
1121434,余目,Amarume
1121435,北余目,Kitaamarume
1121436,砂越,Sagoshi
1121437,東酒田,Higashisakata
1121438,酒田,Sakata
1121439,本楯,Mototate
1121440,南鳥海,Minamichoukai
1121441,遊佐,Yuza
1121442,吹浦,Fukura
1121443,女鹿,Mega
1121444,小砂川,Kosagawa
1121445,上浜,Kamihama
1121446,象潟,Kisakata
1121447,金浦,Konoura
1121448,仁賀保,Nikaho
1121449,西目,Nishime
1121450,羽後本荘,Ugohonnjou
1121451,羽後岩谷,Ugoiwaya
1121452,折渡,Oriwatari
1121453,羽後亀田,Ugokameda
1121454,岩城みなと,Iwakiminato
1121455,道川,Michikawa
1121456,下浜,Shimohama
1121457,桂根,Katsurane
1121458,新屋,Araya
1121459,羽後牛島,Ugoushijima
1121460,秋田,Akita
1121501,追分,Oiwake
1121502,出戸浜,Detohama
1121503,上二田,Kamifutada
1121504,二田,Futada
1121505,天王,Tennnou
1121506,船越,Funakoshi
1121507,脇本,Wakimoto
1121508,羽立,Hadachi
1121509,男鹿,Oga
1121601,福島,Fukushima
1121602,笹木野,Sasakino
1121603,庭坂,Niwasaka
1121604,赤岩,Akaiwa
1121605,板谷,Itaya
1121606,峠,Touge
1121607,大沢,Oosawa
1121608,関根,Sekine
1121609,米沢,Yonezawa
1121610,置賜,Oitama
1121611,高畠,Takahata
1121612,赤湯,Akayu
1121613,中川,Nakagawa
1121614,羽前中山,Uzennnakayama
1121615,かみのやま温泉,Kaminoyamaonsen
1121616,茂吉記念館前,Mokichikinennkannmae
1121617,蔵王,Zaou
1121618,山形,Yamagata
1121619,北山形,Kitayamagata
1121620,羽前千歳,Uzennchitose
1121621,南出羽,Minamidewa
1121622,漆山,Urushiyama
1121623,高擶,Takatama
1121636,天童南,Tendominami
1121624,天童,Tendo
1121625,乱川,Midaregawa
1121626,神町,Jinnmachi
1121627,さくらんぼ東根,Sakurambohigashine
1121628,東根,Higashine
1121629,村山,Murayama
1121630,袖崎,Sodesaki
1121631,大石田,Oishida
1121632,北大石田,Kitaoishida
1121633,芦沢,Ashisawa
1121634,舟形,Funagata
1121635,新庄,Shinjo
1121701,仙台,Sendai
1121702,東照宮,Toushouguu
1121703,北仙台,Kitasenndai
1121704,北山,Kitayama
1121722,東北福祉大前,Touhokufukushidaimae
1121705,国見,Kunimi
1121706,葛岡,Kuzuoka
1121707,陸前落合,Rikuzennochiai
1121708,愛子,Ayashi
1121709,陸前白沢,Rikuzennshirasawa
1121710,熊ケ根,Kumagane
1121711,西仙台ハイランド,Nishisenndaihairanndo
1121712,作並,Sakunami
1121713,八ツ森,Yatsumori
1121714,奥新川,Okunikkawa
1121715,面白山高原,Omoshiroyamakougenn
1121716,山寺,Yamadera
1121717,高瀬,Takase
1121718,楯山,Tateyama
1121719,羽前千歳,Uzennchitose
1121720,北山形,Kitayamagata
1121721,山形,Yamagata
1121801,山形,Yamagata
1121802,北山形,Kitayamagata
1121803,東金井,Higashikanai
1121804,羽前山辺,Uzennyamabe
1121805,羽前金沢,Uzennkanezawa
1121806,羽前長崎,Uzennnagasaki
1121807,南寒河江,Minamisagae
1121808,寒河江,Sagae
1121809,西寒河江,Nishisagae
1121810,羽前高松,Uzenntakamatsu
1121811,柴橋,Shibahashi
1121812,左沢,Aterazawa
1121901,米沢,Yonezawa
1121902,南米沢,Minamiyonezawa
1121903,西米沢,Nishiyonezawa
1121904,成島,Narushima
1121905,中郡,Chuugunn
1121906,羽前小松,Uzennkomatsu
1121907,犬川,Inukawa
1121908,今泉,Imaizumi
1121909,萩生,Hagyuu
1121910,羽前椿,Uzenntsubaki
1121911,手ノ子,Tenoko
1121912,羽前沼沢,Uzennnumazawa
1121913,伊佐領,Isaryou
1121914,羽前松岡,Uzennmatsuoka
1121915,小国,Oguni
1121916,越後金丸,Echigokanamaru
1121917,越後片貝,Echigokatakai
1121918,越後下関,Echigoshimoseki
1121919,越後大島,Echigoooshima
1121920,坂町,Sakamachi
1122001,新庄,Shinjo
1122002,升形,Masukata
1122003,羽前前波,Uzennzennnami
1122004,津谷,Tsuya
1122005,古口,Furukuchi
1122006,高屋,Takaya
1122007,清川,Kiyokawa
1122008,狩川,Karikawa
1122009,南野,Minamino
1122010,余目,Amarume
1122101,小牛田,Kogota
1122102,北浦,Kitaura
1122103,陸前谷地,Rikuzennyachi
1122104,古川,Furukawa
1122105,塚目,Tsukanome
1122106,西古川,Nishifurukawa
1122107,東大崎,Higashioosaki
1122108,西大崎,Nishioosaki
1122109,岩出山,Iwadeyama
1122110,有備館,Yuubikann
1122111,上野目,Kaminome
1122112,池月,Ikeduki
1122113,川渡温泉,Kawatabionnsenn
1122114,鳴子御殿湯,Narukogotennyu
1122115,鳴子温泉,Narukoonnsenn
1122116,中山平温泉,Nakayamadairaonnsenn
1122117,堺田,Sakaida
1122118,赤倉温泉,Akakuraonnsenn
1122119,立小路,Tachikouji
1122120,最上,Mogami
1122121,大堀,Oohori
1122122,鵜杉,Usugi
1122123,瀬見温泉,Semionnsenn
1122124,東長沢,Higashinagasawa
1122125,長沢,Nagasawa
1122126,南新庄,Minamishinjo
1122127,新庄,Shinjo
1122201,あおば通,Aobadoori
1122202,仙台,Sendai
1122203,榴ケ岡,Tsutsujigaoka
1122204,宮城野原,Miyaginohara
1122205,陸前原ノ町,Rikuzennharanomachi
1122206,苦竹,Nigatake
1122207,小鶴新田,Kodurushinndenn
1122208,福田町,Fukudamachi
1122209,陸前高砂,Rikuzenntakasago
1122210,中野栄,Nakanosakae
1122211,多賀城,Tagajou
1122212,下馬,Geba
1122213,西塩釜,Nishishiogama
1122214,本塩釜,Honnshiogama
1122215,東塩釜,Higashishiogama
1122216,陸前浜田,Rikuzennhamada
1122217,松島海岸,Matsushimakaigann
1122218,高城町,Takagimachi
1122219,手樽,Tetaru
1122220,陸前富山,Rikuzenntomiyama
1122221,陸前大塚,Rikuzennootsuka
1122222,東名,Touna
1122223,野蒜,Nobiru
1122224,陸前小野,Rikuzennono
1122225,鹿妻,Kaduma
1122226,矢本,Yamoto
1122227,東矢本,Higashiyamoto
1122228,陸前赤井,Rikuzennakai
1122232,石巻あゆみ野,Ishinomakiayumino
1122229,蛇田,Hebita
1122230,陸前山下,Rikuzennyamashita
1122231,石巻,Ishinomaki
1122301,小牛田,Kogota
1122302,上涌谷,Kamiwakuya
1122303,涌谷,Wakuya
1122304,前谷地,Maeyachi
1122305,佳景山,Kakeyama
1122306,鹿又,Kanomata
1122307,曽波神,Sobanokami
1122308,石巻,Ishinomaki
1122309,陸前稲井,Rikuzenninai
1122310,渡波,Watanoha
1122311,万石浦,Manngokuura
1122312,沢田,Sawada
1122313,浦宿,Urashuku
1122314,女川,Onagawa
1122401,前谷地,Maeyachi
1122402,和渕,Wabuchi
1122403,のの岳,Nonodake
1122404,陸前豊里,Rikuzenntoyosato
1122405,御岳堂,Mitakedou
1122406,柳津,Yanaidu
1122407,陸前横山,Rikuzennyokoyama
1122408,陸前戸倉,Rikuzenntogura
1122409,志津川,Shidugawa
1122410,清水浜,Shizuhama
1122411,歌津,Utatsu
1122412,陸前港,Rikuzennminato
1122413,蔵内,Kurauchi
1122414,陸前小泉,Rikuzennkoizumi
1122415,本吉,Motoyoshi
1122416,小金沢,Koganezawa
1122417,大谷海岸,Ooyakaigann
1122418,陸前階上,Rikuzennhashikami
1122419,最知,Saichi
1122420,松岩,Matsuiwa
1122421,南気仙沼,Minamikesennnuma
1122422,不動の沢,Fudounosawa
1122423,気仙沼,Kesennnuma
1122501,郡山,Koriyama
1122516,郡山富田,Koriyamatomita
1122502,喜久田,Kikuta
1122503,安子ケ島,Akogashima
1122504,磐梯熱海,Banndaiatami
1122505,中山宿,Nakayamajuku
1122506,上戸,Jouko
1122507,猪苗代湖畔,Inawashirokohann
1122508,関都,Sekito
1122509,川桁,Kawageta
1122510,猪苗代,Inawashiro
1122511,翁島,Okinashima
1122512,磐梯町,Banndaimachi
1122513,東長原,Higashinagahara
1122514,広田,Hirota
1122515,会津若松,Aiduwakamatsu
1122601,会津若松,Aiduwakamatsu
1122602,堂島,Doujima
1122603,笈川,Oikawa
1122604,塩川,Shiokawa
1122605,姥堂,Ubadou
1122606,会津豊川,Aidutoyokawa
1122607,喜多方,Kitakata
1122608,山都,Yamato
1122609,荻野,Ogino
1122610,尾登,Onobori
1122611,野沢,Nozawa
1122612,上野尻,Kaminojiri
1122613,徳沢,Tokusawa
1122614,豊実,Toyomi
1122615,日出谷,Hideya
1122616,鹿瀬,Kanose
1122617,津川,Tsugawa
1122618,三川,Mikawa
1122619,五十島,Igashima
1122620,東下条,Higashigejou
1122621,咲花,Sakihana
1122622,馬下,Maoroshi
1122623,猿和田,Saruwada
1122624,五泉,Gosenn
1122625,北五泉,Kitagosenn
1122626,新関,Shinnseki
1122627,東新津,Higashiniitsu
1122628,新津,Niitsu
1122701,会津若松,Aiduwakamatsu
1122702,七日町,Nanukamachi
1122703,西若松,Nishiwakamatsu
1122704,会津本郷,Aiduhonngou
1122705,会津高田,Aidutakada
1122706,根岸,Negishi
1122707,新鶴,Niitsuru
1122708,若宮,Wakamiya
1122709,会津坂下,Aidubannge
1122710,塔寺,Toudera
1122711,会津坂本,Aidusakamoto
1122712,会津柳津,Aiduyanaidu
1122713,郷戸,Goudo
1122714,滝谷,Takiya
1122715,会津桧原,Aiduhinohara
1122716,会津西方,Aidunishikata
1122717,会津宮下,Aidumiyashita
1122718,早戸,Hayato
1122719,会津水沼,Aidumizunuma
1122720,会津中川,Aidunakagawa
1122721,会津川口,Aidukawaguchi
1122722,本名,Honnna
1122723,会津越川,Aidukosugawa
1122724,会津横田,Aiduyokota
1122725,会津大塩,Aiduooshio
1122726,会津塩沢,Aidushiozawa
1122727,会津蒲生,Aidugamou
1122728,只見,Tadami
1122729,田子倉,Tagokura
1122730,大白川,Ooshirakawa
1122731,柿ノ木,Kakinoki
1122732,入広瀬,Irihirose
1122733,上条,Kamijou
1122734,越後須原,Echigosuhara
1122735,魚沼田中,Uonumatanaka
1122736,越後広瀬,Echigohirose
1122737,藪神,Yabukami
1122738,小出,Koide
1122801,いわき,Iwaki
1122802,赤井,Akai
1122803,小川郷,Ogawagou
1122804,江田,Eda
1122805,川前,Kawamae
1122806,夏井,Natsui
1122807,小野新町,Ononiimachi
1122808,神俣,Kannmata
1122809,菅谷,Sugaya
1122810,大越,Oogoe
1122811,磐城常葉,Iwakitokiwa
1122812,船引,Funehiki
1122813,要田,Kanameta
1122814,三春,Miharu
1122815,舞木,Mougi
1122816,郡山,Koriyama
1123101,黒磯,Kuroiso
1123102,高久,Takaku
1123103,黒田原,Kurodahara
1123104,豊原,Toyohara
1123105,白坂,Shirasaka
1123106,新白河,Shinshirakawa
1123107,白河,Shirakawa
1123108,久田野,Kutano
1123109,泉崎,Izumizaki
1123110,矢吹,Yabuki
1123111,鏡石,Kagamiishi
1123112,須賀川,Sukagawa
1123113,安積永盛,Asakanagamori
1123114,郡山,Koriyama
1123115,日和田,Hiwada
1123116,五百川,Gohyakugawa
1123117,本宮,Motomiya
1123118,杉田,Sugita
1123119,二本松,Nihonnmatsu
1123120,安達,Adachi
1123121,松川,Matsukawa
1123122,金谷川,Kanayagawa
1123123,南福島,Minamifukushima
1123124,福島,Fukushima
1123125,東福島,Higashifukushima
1123126,伊達,Date
1123127,桑折,Koori
1123128,藤田,Fujita
1123129,貝田,Kaida
1123130,越河,Kosugou
1123131,白石,Shiroishi
1123132,東白石,Higashishiroishi
1123133,北白川,Kitashirakawa
1123134,大河原,Oogawara
1123135,船岡,Funaoka
1123136,槻木,Tsukinoki
1123137,岩沼,Iwanuma
1123138,館腰,Tatekoshi
1123139,名取,Natori
1123140,南仙台,Minamisenndai
1123141,太子堂,Taishidou
1123142,長町,Nagamachi
1123143,仙台,Sendai
1123144,東仙台,Higashisenndai
1123145,岩切,Iwakiri
1123146,新利府,Shinnrifu
1123147,利府,Rifu
1123148,陸前山王,Rikuzennsannnou
1123149,国府多賀城,Kokufutagajou
1123150,塩釜,Shiogama
1123151,松島,Matsushima
1123152,愛宕,Atago
1123153,品井沼,Shinainuma
1123154,鹿島台,Kashimadai
1123155,松山町,Matsuyamamachi
1123156,小牛田,Kogota
1123157,田尻,Tajiri
1123158,瀬峰,Semine
1123159,梅ケ沢,Umegasawa
1123160,新田,Nitta
1123161,石越,Ishikoshi
1123162,油島,Yushima
1123163,花泉,Hanaizumi
1123164,清水原,Shimizuhara
1123165,有壁,Arikabe
1123166,一ノ関,Ichinoseki
1123167,山ノ目,Yamanome
1123168,平泉,Hiraizumi
1123169,前沢,Maesawa
1123170,陸中折居,Rikuchuuorii
1123171,水沢,Mizusawa
1123172,金ケ崎,Kanegasaki
1123173,六原,Rokuhara
1123174,北上,Kitakami
1123175,村崎野,Murasakino
1123176,花巻,Hanamaki
1123177,花巻空港,Hanamakikuukou
1123178,石鳥谷,Ishidoriya
1123179,日詰,Hidume
1123180,紫波中央,Shiwachuuou
1123181,古館,Furudate
1123182,矢幅,Yahaba
1123183,岩手飯岡,Iwateiioka
1123184,仙北町,Sennbokuchou
1123185,盛岡,Morioka
1130101,東京,Tokyo
1130102,新橋,Shimbashi
1130103,品川,Shinagawa
1130104,川崎,Kawasaki
1130105,横浜,Yokohama
1130106,戸塚,Totsuka
1130107,大船,Oofuna
1130108,藤沢,Fujisawa
1130109,辻堂,Tsujidou
1130110,茅ケ崎,Chigasaki
1130111,平塚,Hiratsuka
1130112,大磯,Ooiso
1130113,二宮,Ninomiya
1130114,国府津,Koudu
1130115,鴨宮,Kamonomiya
1130116,小田原,Odawara
1130117,早川,Hayakawa
1130118,根府川,Nebukawa
1130119,真鶴,Manaduru
1130120,湯河原,Yugawara
1130121,熱海,Atami
1130201,大崎,Osaki
1130202,五反田,Gotanda
1130203,目黒,Meguro
1130204,恵比寿,Ebisu
1130205,渋谷,Shibuya
1130206,原宿,Harajuku
1130207,代々木,Yoyogi
1130208,新宿,Shinjuku
1130209,新大久保,Shinnookubo
1130210,高田馬場,Takadanobaba
1130211,目白,Mejiro
1130212,池袋,Ikebukuro
1130213,大塚,Ootsuka
1130214,巣鴨,Sugamo
1130215,駒込,Komagome
1130216,田端,Tabata
1130217,西日暮里,Nishinippori
1130218,日暮里,Nippori
1130219,鶯谷,Uguisudani
1130220,上野,Ueno
1130221,御徒町,Okachimachi
1130222,秋葉原,Akihabara
1130223,神田,Kannda
1130224,東京,Tokyo
1130225,有楽町,Yurakucho
1130226,新橋,Shimbashi
1130227,浜松町,Hamamatsucho
1130228,田町,Tamachi
1130230,高輪ゲートウェイ,Takanawa Gateway
1130229,品川,Shinagawa
1130328,浜川崎,Hamakawasaki
1130330,小田栄,Odasakae
1130327,川崎新町,Kawasakishinnmachi
1130326,八丁畷,Hacchounawate
1130301,川崎,Kawasaki
1130302,尻手,Shitte
1130303,矢向,Yakou
1130304,鹿島田,Kashimada
1130305,平間,Hirama
1130306,向河原,Mukaigawara
1130307,武蔵小杉,Musashikosugi
1130308,武蔵中原,Musashinakahara
1130309,武蔵新城,Musashishinnjou
1130310,武蔵溝ノ口,Musashimizonokuchi
1130311,津田山,Tsudayama
1130312,久地,Kuji
1130313,宿河原,Shukugawara
1130314,登戸,Noborito
1130315,中野島,Nakanoshima
1130316,稲田堤,Inadadutsumi
1130317,矢野口,Yanokuchi
1130318,稲城長沼,Inaginaganuma
1130319,南多摩,Minamitama
1130320,府中本町,Fuchuuhonnmachi
1130321,分倍河原,Bubaigawara
1130329,西府,Nishifu
1130322,谷保,Yaho
1130323,矢川,Yagawa
1130324,西国立,Nishikunitachi
1130325,立川,Tachikawa
1130401,鶴見,Tsurumi
1130402,国道,Kokudou
1130403,鶴見小野,Tsurumiono
1130404,弁天橋,Benntennbashi
1130405,浅野,Asano
1130406,新芝浦,Shinnshibaura
1130407,海芝浦,Umishibaura
1130408,安善,Annzenn
1130409,大川,Ookawa
1130410,武蔵白石,Musashishiraishi
1130411,浜川崎,Hamakawasaki
1130412,昭和,Shouwa
1130413,扇町,Ougimachi
1130501,府中本町,Fuchuuhonnmachi
1130502,北府中,Kitafuchuu
1130503,西国分寺,Nishikokubunnji
1130504,新小平,Shinnkodaira
1130505,新秋津,Shinnakitsu
1130506,東所沢,Higashitokorozawa
1130507,新座,Niiza
1130508,北朝霞,Kitaasaka
1130509,西浦和,Nishiurawa
1130510,武蔵浦和,Musashiurawa
1130511,南浦和,Minamiurawa
1130512,東浦和,Higashiurawa
1130513,東川口,Higashikawaguchi
1130514,南越谷,Minamikoshigaya
1130525,越谷レイクタウン,Koshigayareikutaunn
1130515,吉川,Yoshikawa
1130526,吉川美南,Yoshikawaminami
1130516,新三郷,Shinnmisato
1130517,三郷,Misato
1130518,南流山,Minaminagareyama
1130519,新松戸,Shinnmatsudo
1130520,新八柱,Shinnyahashira
1130521,東松戸,Higashimatsudo
1130522,市川大野,Ichikawaoono
1130523,船橋法典,Funabashihoutenn
1130524,西船橋,Nishifunabashi
1130601,東神奈川,Higashikanagawa
1130602,大口,Ooguchi
1130603,菊名,Kikuna
1130604,新横浜,Shinyokohama
1130605,小机,Kodukue
1130606,鴨居,Kamoi
1130607,中山,Nakayama
1130608,十日市場,Tookaichiba
1130609,長津田,Nagatsuta
1130610,成瀬,Naruse
1130611,町田,Machida
1130612,古淵,Kobuchi
1130613,淵野辺,Fuchinobe
1130614,矢部,Yabe
1130615,相模原,Sagamihara
1130616,橋本,Hashimoto
1130617,相原,Aihara
1130618,八王子みなみ野,Hachioujiminamino
1130619,片倉,Katakura
1130620,八王子,Hachioji
1130701,横浜,Yokohama
1130702,桜木町,Sakuragichou
1130703,関内,Kannnai
1130704,石川町,Ishikawachou
1130705,山手,Yamate
1130706,根岸,Negishi
1130707,磯子,Isogo
1130708,新杉田,Shinnsugita
1130709,洋光台,Youkoudai
1130710,港南台,Kounanndai
1130711,本郷台,Honngoudai
1130712,大船,Oofuna
1130801,東京,Tokyo
1130802,新橋,Shimbashi
1130803,品川,Shinagawa
1130804,西大井,Nishiooi
1130819,武蔵小杉,Musashikosugi
1130805,新川崎,Shinnkawasaki
1130806,横浜,Yokohama
1130807,保土ケ谷,Hodogaya
1130808,東戸塚,Higashitotsuka
1130809,戸塚,Totsuka
1130810,大船,Oofuna
1130811,北鎌倉,Kitakamakura
1130812,鎌倉,Kamakura
1130813,逗子,Zushi
1130814,東逗子,Higashizushi
1130815,田浦,Taura
1130816,横須賀,Yokosuka
1130817,衣笠,Kinugasa
1130818,久里浜,Kurihama
1130901,茅ケ崎,Chigasaki
1130902,北茅ケ崎,Kita-Chigasaki
1130903,香川,Kagawa
1130904,寒川,Samukawa
1130905,宮山,Miyayama
1130906,倉見,Kurami
1130907,門沢橋,Kadosawabashi
1130908,社家,Shake
1130909,厚木,Atsugi
1130910,海老名,Ebina
1130911,入谷,Iriya
1130912,相武台下,Soubudaishita
1130913,下溝,Shimomizo
1130914,原当麻,Harataima
1130915,番田,Bannda
1130916,上溝,Kamimizo
1130917,南橋本,Minamihashimoto
1130918,橋本,Hashimoto
1131101,東京,Tokyo
1131102,四ツ谷,Yotsuya
1131103,新宿,Shinjuku
1131104,吉祥寺,Kichijoji
1131105,三鷹,Mitaka
1131106,国分寺,Kokubunji
1131107,立川,Tachikawa
1131108,日野,Hino
1131109,豊田,Toyoda
1131110,八王子,Hachioji
1131111,西八王子,Nishihachiouji
1131112,高尾,Takao
1131113,相模湖,Sagamiko
1131114,藤野,Fujino
1131115,上野原,Uenohara
1131116,四方津,Shiotsu
1131117,梁川,Yanagawa
1131118,鳥沢,Torisawa
1131119,猿橋,Saruhashi
1131120,大月,Ootsuki
1131121,初狩,Hatsukari
1131122,笹子,Sasago
1131123,甲斐大和,Kaiyamato
1131124,勝沼ぶどう郷,Katsunumabudoukyou
1131125,塩山,Ennzann
1131126,東山梨,Higashiyamanashi
1131127,山梨市,Yamanashishi
1131128,春日居町,Kasugaichou
1131129,石和温泉,Isawaonnsenn
1131130,酒折,Sakaori
1131131,甲府,Koufu
1131132,竜王,Ryuuou
1131133,塩崎,Shiozaki
1131134,韮崎,Nirasaki
1131135,新府,Shinnpu
1131136,穴山,Anayama
1131137,日野春,Hinoharu
1131138,長坂,Nagasaka
1131139,小淵沢,Kobuchizawa
1131140,信濃境,Shinanosakai
1131141,富士見,Fujimi
